year,beat_id,alleg_id,officer_gender,officer_race,complainent_gender,complainent_race,final_finding
2006,62,1002796,M,Hispanic,M,White,SU
2006,62,1002796,M,Hispanic,M,White,SU
2006,62,1002796,M,White,M,White,SU
2006,62,1002796,M,White,M,White,SU
2006,62,1002796,M,White,M,White,SU
2006,62,1002796,M,White,M,White,SU
2006,62,1002796,F,White,M,White,NS
2006,62,1002796,F,White,M,White,NS
2006,62,1002796,M,Hispanic,M,White,NS
2006,62,1002796,M,Hispanic,M,White,NS
2007,164,1006073,M,White,M,Hispanic,SU
2007,164,1006073,M,White,M,Hispanic,SU
2007,164,1006073,M,White,M,Hispanic,NS
2007,164,1006073,M,White,M,Hispanic,NS
2007,239,1008869,M,Black,M,Black,NS
2007,239,1008869,M,Black,M,Black,NS
2007,78,1009701,M,Black,M,Black,NS
2007,78,1009701,M,Black,M,Black,NS
2007,78,1009701,M,Asian/Pacific,M,Black,NS
2007,78,1009701,M,Asian/Pacific,M,Black,NS
2008,224,1020690,M,Black,F,Black,SU
2008,224,1020690,M,Black,F,Black,SU
2008,10,1021581,M,Hispanic,M,White,NS
2008,10,1021581,M,Hispanic,M,White,NS
2008,10,1021581,M,Hispanic,M,White,NS
2008,10,1021581,M,Hispanic,M,White,NS
2008,10,1021581,F,White,M,White,NS
2008,10,1021581,F,White,M,White,NS
2009,244,1024284,M,White,F,Black,NS
2009,244,1024284,M,White,F,Black,NS
2007,202,1024622,M,Hispanic,M,White,NS
2009,135,1027134,M,Black,M,White,NS
2009,135,1027134,M,Black,M,White,NS
2008,245,1031971,F,Black,F,Black,NS
2008,245,1031971,F,Black,F,Black,NS
2010,160,1034408,M,Hispanic,M,White,SU
2010,160,1034408,M,Hispanic,M,White,SU
2010,132,1035489,M,Hispanic,F,White,NS
2010,132,1035489,M,Hispanic,F,White,NS
2010,46,1041641,M,Hispanic,M,White,NS
2010,46,1041641,M,Hispanic,M,White,NS
2011,237,1044541,M,Black,F,Black,SU
2011,237,1044541,M,Black,F,Black,SU
2011,237,1044541,M,Black,F,Black,SU
2011,237,1044541,M,Black,F,Black,SU
2011,22,1046016,M,White,F,White,NS
2011,22,1046016,M,White,F,White,NS
1991,5,1046501,M,White,M,Black,NS
1991,5,1046501,M,White,M,Black,NS
2012,49,1054080,F,Hispanic,F,White,SU
2012,49,1054080,F,Hispanic,F,White,SU
2012,49,1054080,M,White,F,White,NS
2012,49,1054080,M,White,F,White,NS
2012,276,1056161,M,White,F,Black,NS
2012,276,1056161,M,White,M,Black,NS
2012,276,1056161,M,White,F,Black,NS
2012,276,1056161,M,White,M,Black,NS
2012,276,1056161,M,Hispanic,F,Black,NS
2012,276,1056161,M,Hispanic,M,Black,NS
2012,276,1056161,M,Hispanic,F,Black,NS
2012,276,1056161,M,Hispanic,M,Black,NS
2012,114,1057155,M,Hispanic,M,Black,NS
2012,114,1057155,M,Hispanic,M,Black,NS
2012,174,1057205,M,Hispanic,M,Hispanic,SU
2012,174,1057205,M,Hispanic,M,Hispanic,SU
2012,73,1057766,M,White,M,White,NS
2012,73,1057766,M,White,M,White,NS
2012,73,1057766,M,White,M,White,NS
2012,73,1057766,M,White,M,White,NS
2012,73,1057766,M,Black,M,White,SU
2012,73,1057766,M,Black,M,White,SU
2012,73,1057766,M,Black,M,White,SU
2012,73,1057766,M,Black,M,White,SU
2013,239,1061264,M,White,M,Black,SU
2013,239,1061264,M,White,M,Black,SU
2013,215,1061722,M,Black,M,Black,NS
2013,215,1061722,M,Black,M,Black,NS
2013,151,1061779,M,Hispanic,M,Black,SU
2013,151,1061779,M,Hispanic,M,Black,SU
2013,151,1061779,F,Hispanic,M,Black,SU
2013,151,1061779,F,Hispanic,M,Black,SU
2013,177,1063129,M,White,F,White,SU
2013,177,1063129,M,White,F,White,SU
2013,112,1063990,M,White,M,Black,NS
2013,112,1063990,M,White,M,Black,NS
2013,24,1066452,M,White,M,Black,SU
2013,24,1066452,M,White,M,Black,SU
2014,155,1068369,M,Hispanic,F,Hispanic,NS
2014,155,1068369,M,Hispanic,F,Hispanic,NS
2014,145,1069737,F,White,M,Black,SU
2014,145,1069737,F,White,M,Black,SU
2014,145,1069737,M,White,M,Black,SU
2014,145,1069737,M,White,M,Black,SU
2014,145,1069737,M,Hispanic,M,Black,NS
2014,145,1069737,M,Hispanic,M,Black,NS
2014,204,1070187,M,Black,M,White,NS
2014,204,1070187,F,Hispanic,M,White,NS
2014,226,1071732,M,White,M,Black,NS
2014,226,1071732,M,White,M,Black,NS
2014,155,1072995,M,White,M,Black,NS
2014,155,1072995,M,White,M,Black,NS
2014,156,1073112,M,Native American/Alaskan Native,F,White,NS
2014,156,1073112,M,Native American/Alaskan Native,F,Black,NS
2014,156,1073112,M,Native American/Alaskan Native,F,Black,NS
2014,156,1073112,M,Black,F,White,NS
2014,156,1073112,M,Black,F,Black,NS
2014,156,1073112,M,Black,F,Black,NS
2015,249,1074070,M,White,F,Black,NS
2015,249,1074070,M,White,F,Black,NS
2015,277,1074254,M,Black,M,Black,NS
2015,277,1074254,M,Black,M,Black,NS
2015,265,1074374,M,Hispanic,M,White,SU
2015,265,1074374,M,Hispanic,M,White,SU
2015,206,1074435,M,Hispanic,F,Hispanic,SU
2015,206,1074435,M,Hispanic,F,Hispanic,SU
2014,213,1074692,M,Black,F,Black,NS
2014,213,1074692,M,Black,F,Black,NS
2015,31,1074886,M,White,F,White,NS
2015,31,1074886,M,White,F,White,NS
2015,243,1075734,M,White,F,Black,NS
2015,243,1075734,M,White,F,Black,NS
2015,243,1075734,M,White,F,Black,NS
2015,243,1075734,M,White,F,Black,NS
2015,237,1076022,M,White,F,Black,NS
2015,237,1076022,M,White,F,Black,NS
2015,237,1076022,F,Hispanic,F,Black,NS
2015,237,1076022,F,Hispanic,F,Black,NS
2015,237,1076022,F,Hispanic,F,Black,NS
2015,237,1076022,F,Hispanic,F,Black,NS
2015,237,1076022,M,White,F,Black,NS
2015,237,1076022,M,White,F,Black,NS
2015,31,1076089,M,White,F,White,NS
2015,31,1076089,M,White,F,White,NS
2015,96,1076214,M,Hispanic,M,White,SU
2015,96,1076214,M,Hispanic,M,White,SU
2015,96,1076214,M,Hispanic,M,White,SU
2015,96,1076214,M,White,M,White,SU
2015,96,1076214,M,White,M,White,SU
2015,96,1076214,M,White,M,White,SU
2015,138,1076439,M,Black,M,White,NS
2015,138,1076439,M,Black,M,White,NS
2015,74,1076459,M,White,M,Black,NS
2015,74,1076459,M,White,M,Black,NS
2015,126,1076808,M,White,M,Black,NS
2015,126,1076808,M,White,M,Black,NS
2015,249,1077334,M,Black,M,Black,SU
2015,249,1077334,M,Black,M,Black,SU
2015,30,1077335,M,Hispanic,M,White,SU
2015,30,1077335,M,Hispanic,M,White,SU
2015,137,1077638,M,Hispanic,M,Black,NS
2015,137,1077638,M,Hispanic,M,Black,NS
2015,137,1077638,M,Hispanic,M,Black,NS
2015,137,1077638,M,Hispanic,M,Black,NS
2015,277,1077681,M,White,M,Black,NS
2015,277,1077681,M,Black,M,Black,NS
2015,27,1077698,M,White,M,White,SU
2015,27,1077698,M,White,M,White,SU
2015,48,1078253,M,White,M,White,SU
2015,48,1078253,M,White,M,White,SU
2015,69,1078511,M,White,M,Black,NS
2015,69,1078511,M,White,M,Black,NS
2015,195,1078830,M,White,M,Black,NS
2015,195,1078830,M,White,M,Black,NS
2016,119,1079675,M,Black,M,White,SU
2016,119,1079675,M,Black,M,White,SU
2016,9,1079959,F,Hispanic,M,Hispanic,NS
2016,9,1079959,F,Hispanic,M,Hispanic,NS
2016,249,1080128,M,Hispanic,M,Black,NS
2016,249,1080128,M,Hispanic,M,Black,NS
2016,27,1081232,M,Hispanic,M,White,SU
2016,27,1081232,M,Hispanic,M,White,SU
2001,202,1041008,M,White,M,Black,NS
2001,202,1041008,M,White,M,Black,NS
2002,89,1070432,M,Hispanic,M,White,SU
2002,89,1070432,M,Hispanic,M,White,SU
2006,99,1000004,M,White,M,Hispanic,SU
2006,99,1000004,M,White,M,Hispanic,SU
2006,99,1000004,M,Hispanic,M,Hispanic,SU
2006,99,1000004,M,Hispanic,M,Hispanic,SU
2006,129,1000066,F,White,M,Hispanic,SU
2006,129,1000066,F,White,M,Hispanic,SU
2006,129,1000066,M,White,M,Hispanic,SU
2006,129,1000066,M,White,M,Hispanic,SU
2006,265,1000073,M,Black,M,White,SU
2006,265,1000073,M,Black,F,Black,SU
2006,265,1000073,M,Black,F,Black,SU
2006,239,1000098,M,Black,F,Black,NS
2006,239,1000098,M,Black,F,Black,NS
2006,254,1000112,F,Black,F,Black,NS
2006,254,1000112,F,Black,F,Black,NS
2006,254,1000112,M,Black,F,Black,NS
2006,254,1000112,M,Black,F,Black,NS
2006,85,1000172,M,Hispanic,F,Hispanic,NS
2006,85,1000172,M,Hispanic,F,Hispanic,NS
2006,85,1000172,M,Hispanic,M,Hispanic,NS
2006,85,1000172,M,Hispanic,F,Hispanic,NS
2006,85,1000172,M,Hispanic,F,Hispanic,NS
2006,85,1000172,M,Hispanic,M,Hispanic,NS
2006,111,1000199,M,Hispanic,F,White,SU
2006,111,1000199,M,White,F,White,SU
2006,174,1000212,M,Hispanic,M,White,SU
2006,209,1000296,M,Black,M,Black,NS
2006,209,1000296,M,Black,M,Black,NS
2005,23,1000351,M,White,M,White,NS
2005,23,1000351,M,White,M,White,NS
2006,208,1000407,M,White,M,Black,NS
2006,208,1000407,M,White,M,Black,NS
2006,208,1000407,M,White,M,Black,NS
2006,208,1000407,M,White,M,Black,NS
2006,223,1000422,M,Black,M,White,SU
2006,193,1000468,M,White,F,Black,NS
2006,193,1000468,M,White,F,Black,NS
2006,66,1000472,M,White,M,Black,NS
2006,162,1000506,M,White,M,Black,NS
2006,162,1000506,M,White,M,Black,NS
2006,160,1000537,F,Hispanic,F,Black,SU
2006,253,1000569,F,Black,M,White,SU
2005,232,1000728,M,Hispanic,F,Black,NS
2005,232,1000728,M,Hispanic,F,Black,NS
2005,232,1000728,M,White,F,Black,NS
2005,232,1000728,M,White,F,Black,NS
2005,232,1000728,M,White,F,Black,NS
2005,232,1000728,M,White,F,Black,NS
2005,232,1000728,M,White,F,Black,NS
2005,232,1000728,M,White,F,Black,NS
2005,232,1000728,M,Black,F,Black,NS
2005,232,1000728,M,Black,F,Black,NS
2006,45,1000765,M,Asian/Pacific,M,Hispanic,SU
2006,45,1000765,M,Asian/Pacific,M,Hispanic,SU
2006,203,1000776,M,Black,F,Black,SU
2006,203,1000776,M,Black,F,Black,SU
2006,203,1000776,M,Black,F,Black,SU
2006,203,1000776,M,Black,F,Black,SU
2006,203,1000776,F,Black,F,Black,SU
2006,203,1000776,F,Black,F,Black,SU
2006,203,1000776,F,Black,F,Black,SU
2006,203,1000776,F,Black,F,Black,SU
2006,203,1000776,F,Black,F,Black,SU
2006,203,1000776,F,Black,F,Black,SU
2006,203,1000776,F,Black,F,Black,SU
2006,203,1000776,F,Black,F,Black,SU
2006,2,1000791,M,Black,M,White,NS
2006,2,1000791,M,Black,M,White,NS
2006,187,1000850,M,Hispanic,F,Hispanic,NS
2006,187,1000850,M,Hispanic,M,Hispanic,NS
2006,187,1000850,M,Hispanic,F,Hispanic,NS
2006,187,1000850,M,Hispanic,M,Hispanic,NS
2006,66,1000868,M,White,F,Black,NS
2006,66,1000868,M,White,F,Black,NS
2006,203,1000911,M,Black,M,Black,SU
2006,48,1000921,F,White,M,White,NS
2006,48,1000921,F,White,M,White,NS
2006,48,1000921,F,Hispanic,M,White,NS
2006,48,1000921,F,Hispanic,M,White,NS
2006,46,1000928,M,Hispanic,M,White,SU
2006,145,1000938,M,White,F,Black,NS
2006,145,1000938,M,White,M,Black,NS
2006,145,1000938,M,Hispanic,F,Black,NS
2006,145,1000938,M,Hispanic,M,Black,NS
2006,67,1000986,M,White,M,Black,NS
2006,67,1000986,M,White,F,Black,NS
2006,67,1000986,M,White,M,Black,NS
2006,67,1000986,M,White,F,Black,NS
2006,67,1000986,M,White,M,Black,NS
2006,67,1000986,M,White,F,Black,NS
2006,67,1000986,M,White,M,Black,NS
2006,67,1000986,M,White,F,Black,NS
2006,23,1000990,M,Hispanic,M,White,SU
2006,23,1000990,M,Hispanic,M,White,SU
2006,2,1001028,M,White,M,Black,NS
2006,2,1001028,M,White,M,Black,NS
2006,247,1001031,M,Black,F,Black,NS
2006,247,1001031,M,Black,M,Black,NS
2006,247,1001031,M,Black,F,Black,NS
2006,247,1001031,M,Black,F,Black,NS
2006,247,1001031,M,Black,M,Black,NS
2006,247,1001031,M,Black,F,Black,NS
2006,226,1001035,M,White,F,Black,NS
2006,226,1001035,M,White,M,Black,NS
2006,226,1001035,M,White,F,Black,NS
2006,226,1001035,M,White,F,Black,NS
2006,226,1001035,M,White,M,Black,NS
2006,226,1001035,M,White,F,Black,NS
2006,46,1001098,M,White,F,White,NS
2006,46,1001098,M,White,F,White,NS
2006,46,1001098,M,White,F,White,NS
2006,46,1001098,M,White,F,White,NS
2006,46,1001098,M,White,F,White,NS
2006,46,1001098,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,M,Hispanic,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,M,Hispanic,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,M,Hispanic,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,F,White,F,Asian/Pacific Islander,NS
2006,58,1001117,F,White,F,White,NS
2006,58,1001117,F,White,M,Hispanic,NS
2006,58,1001117,F,White,F,White,NS
2006,58,1001117,F,White,F,Asian/Pacific Islander,NS
2006,58,1001117,F,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,M,Hispanic,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,M,Hispanic,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,Asian/Pacific,F,Asian/Pacific Islander,NS
2006,58,1001117,M,Asian/Pacific,F,White,NS
2006,58,1001117,M,Asian/Pacific,M,Hispanic,NS
2006,58,1001117,M,Asian/Pacific,F,White,NS
2006,58,1001117,M,Asian/Pacific,F,Asian/Pacific Islander,NS
2006,58,1001117,M,Asian/Pacific,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,M,Hispanic,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,M,Hispanic,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,White,F,Asian/Pacific Islander,NS
2006,58,1001117,M,White,F,White,NS
2006,58,1001117,M,Hispanic,F,Asian/Pacific Islander,NS
2006,58,1001117,M,Hispanic,F,White,NS
2006,58,1001117,M,Hispanic,M,Hispanic,NS
2006,58,1001117,M,Hispanic,F,White,NS
2006,58,1001117,M,Hispanic,F,Asian/Pacific Islander,NS
2006,58,1001117,M,Hispanic,F,White,NS
2006,58,1001117,F,White,F,Asian/Pacific Islander,NS
2006,58,1001117,F,White,F,White,NS
2006,58,1001117,F,White,M,Hispanic,NS
2006,58,1001117,F,White,F,White,NS
2006,58,1001117,F,White,F,Asian/Pacific Islander,NS
2006,58,1001117,F,White,F,White,NS
2006,198,1001137,M,Black,F,Black,NS
2006,198,1001137,M,Black,F,Black,NS
2006,198,1001137,F,Black,F,Black,NS
2006,198,1001137,F,Black,F,Black,NS
2006,93,1001175,M,White,F,Black,SU
2006,93,1001175,M,White,F,Black,SU
2006,61,1001185,M,White,M,White,SU
2006,61,1001185,M,White,M,White,SU
2006,189,1001241,M,White,M,Black,NS
2006,189,1001241,M,White,M,Black,NS
2006,44,1001242,M,White,F,White,SU
2006,44,1001242,M,White,F,White,SU
2006,142,1001278,M,Hispanic,F,White,NS
2006,142,1001278,M,Hispanic,F,Black,NS
2006,142,1001278,M,Hispanic,F,White,NS
2006,142,1001278,M,Hispanic,F,Black,NS
2006,17,1001284,M,White,M,White,SU
2006,219,1001300,M,Black,M,Black,NS
2006,219,1001300,M,Black,M,White,NS
2006,219,1001300,M,Black,M,White,NS
2006,125,1001348,M,White,F,Black,NS
2006,125,1001348,M,White,F,Black,NS
2006,42,1001359,F,White,F,Hispanic,NS
2006,42,1001359,F,White,F,Hispanic,NS
2006,42,1001359,M,White,F,Hispanic,NS
2006,42,1001359,M,White,F,Hispanic,NS
2006,151,1001401,F,Hispanic,M,White,SU
2006,151,1001401,F,Hispanic,M,White,SU
2006,221,1001414,M,White,F,Black,NS
2006,221,1001414,M,White,M,Black,NS
2006,221,1001414,M,White,F,Black,NS
2006,221,1001414,M,White,M,Black,NS
2006,221,1001414,M,Black,F,Black,NS
2006,221,1001414,M,Black,M,Black,NS
2006,221,1001414,M,Black,F,Black,NS
2006,221,1001414,M,Black,M,Black,NS
2006,66,1001421,M,Hispanic,F,White,SU
2006,66,1001421,M,Hispanic,F,White,SU
2006,65,1001511,F,Hispanic,M,Black,NS
2006,65,1001511,M,Hispanic,M,Black,NS
2006,65,1001511,M,White,M,Black,NS
2006,65,1001511,M,White,M,Black,NS
2006,65,1001511,M,White,M,Black,NS
2006,65,1001511,M,White,M,Black,NS
2006,174,1001570,M,Hispanic,M,Black,NS
2006,174,1001570,M,Hispanic,M,Black,NS
2006,251,1001613,M,Hispanic,F,Black,SU
2006,251,1001613,M,Hispanic,M,Black,SU
2006,110,1001623,M,Black,F,Black,NS
2006,110,1001623,M,Black,F,Black,NS
2006,2,1001689,F,White,F,Black,SU
2006,2,1001689,F,White,F,Black,SU
2006,2,1001691,F,Black,M,White,SU
2006,2,1001691,F,Black,M,White,SU
2006,2,1001691,F,Black,M,White,SU
2006,2,1001691,F,Black,M,White,SU
2006,2,1001691,F,Black,M,White,SU
2006,253,1001706,M,White,F,Black,SU
2006,253,1001711,M,White,M,White,NS
2006,253,1001711,M,White,M,White,NS
2006,253,1001711,M,White,M,White,NS
2006,253,1001711,M,White,M,White,NS
2006,125,1001763,F,White,M,White,NS
2006,125,1001763,F,White,M,Black,NS
2006,125,1001763,F,White,M,White,NS
2006,125,1001763,F,White,M,Black,NS
2006,125,1001763,M,Black,M,White,SU
2006,125,1001763,M,Black,M,Black,SU
2006,125,1001763,M,Black,M,White,SU
2006,125,1001763,M,Black,M,Black,SU
2006,125,1001763,M,Hispanic,M,White,NS
2006,125,1001763,M,Hispanic,M,Black,NS
2006,125,1001763,M,Hispanic,M,White,NS
2006,125,1001763,M,Hispanic,M,Black,NS
2006,125,1001763,M,Black,M,White,NS
2006,125,1001763,M,Black,M,Black,NS
2006,125,1001763,M,Black,M,White,NS
2006,125,1001763,M,Black,M,Black,NS
2006,123,1001776,M,White,M,White,SU
2006,123,1001776,M,White,M,White,SU
2005,130,1001779,M,White,F,White,SU
2005,130,1001779,M,White,M,White,SU
2006,239,1001826,M,Hispanic,M,Black,SU
2006,239,1001826,M,Hispanic,M,White,SU
2006,239,1001826,M,Hispanic,M,Black,SU
2006,239,1001826,M,Hispanic,M,White,SU
2006,148,1001862,M,Hispanic,M,Black,NS
2006,148,1001862,M,Hispanic,M,Black,NS
2006,148,1001862,M,Hispanic,M,Black,NS
2006,148,1001862,M,Hispanic,M,Black,NS
2006,120,1001877,M,Hispanic,M,Black,NS
2006,120,1001877,M,Hispanic,M,Black,NS
2006,203,1001889,F,Hispanic,M,White,SU
2006,239,1001961,F,Black,M,Black,SU
2006,239,1001961,F,Black,M,Black,SU
2006,132,1001973,M,White,F,Black,NS
2006,132,1001973,M,White,F,Black,NS
2006,132,1001973,M,White,F,Black,NS
2006,132,1001973,M,White,F,Black,NS
2006,5,1001983,M,White,M,Hispanic,SU
2006,220,1001988,M,Black,F,Black,NS
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,Hispanic,M,White,SU
2006,74,1002011,M,Hispanic,M,White,SU
2006,74,1002011,M,Hispanic,M,White,SU
2006,74,1002011,M,Hispanic,M,White,SU
2006,74,1002011,M,Hispanic,M,White,SU
2006,74,1002011,M,Hispanic,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,Black,M,White,SU
2006,74,1002011,M,Black,M,White,SU
2006,74,1002011,M,Black,M,White,SU
2006,74,1002011,M,Black,M,White,SU
2006,74,1002011,M,Black,M,White,SU
2006,74,1002011,M,Black,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,F,White,M,White,SU
2006,74,1002011,F,White,M,White,SU
2006,74,1002011,F,White,M,White,SU
2006,74,1002011,F,White,M,White,SU
2006,74,1002011,F,White,M,White,SU
2006,74,1002011,F,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,74,1002011,M,White,M,White,SU
2006,61,1002020,M,White,M,Black,NS
2006,61,1002020,M,White,M,Black,NS
2006,203,1002050,M,Black,M,Black,SU
2006,255,1002076,M,Black,M,White,SU
2006,255,1002076,M,Black,M,White,SU
2006,192,1002087,M,Hispanic,F,Black,NS
2006,192,1002087,M,Hispanic,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,192,1002087,M,White,F,Black,NS
2006,34,1002097,M,Asian/Pacific,M,Hispanic,SU
2006,34,1002097,M,Asian/Pacific,M,Hispanic,SU
2006,34,1002097,M,Asian/Pacific,M,Hispanic,SU
2006,34,1002097,M,Asian/Pacific,M,Hispanic,SU
2006,22,1002099,M,Hispanic,M,White,NS
2006,22,1002099,M,Hispanic,M,White,NS
2006,22,1002099,M,White,M,White,NS
2006,22,1002099,M,White,M,White,NS
2006,222,1002221,M,Black,M,Black,NS
2006,222,1002221,M,Black,M,Black,NS
2006,222,1002221,M,White,M,Black,NS
2006,222,1002221,M,White,M,Black,NS
2006,222,1002221,M,Black,M,Black,NS
2006,222,1002221,M,Black,M,Black,NS
2006,38,1002319,M,Asian/Pacific,M,White,NS
2006,38,1002319,M,Asian/Pacific,M,White,NS
2006,261,1002332,M,Black,M,White,NS
2007,265,1002371,M,White,F,Black,NS
2007,265,1002371,M,White,F,Black,NS
2007,203,1002378,M,Black,M,White,SU
2007,236,1002384,M,White,M,Black,NS
2007,236,1002384,M,White,M,Black,NS
2007,236,1002384,M,White,M,Black,NS
2007,236,1002384,M,White,M,Black,NS
2007,144,1002544,M,Black,M,Black,NS
2007,144,1002544,M,Black,M,Black,NS
2006,66,1002556,M,Asian/Pacific,M,Black,NS
2006,66,1002556,M,Native American/Alaskan Native,M,Black,NS
2006,66,1002556,M,White,M,Black,NS
2006,66,1002556,M,White,M,Black,NS
2007,139,1002613,M,Black,M,White,SU
2007,139,1002613,M,Black,M,White,SU
2006,219,1002645,M,Black,F,Black,NS
2006,219,1002645,M,Black,F,Black,NS
2006,219,1002645,M,White,F,Black,NS
2006,219,1002645,M,White,F,Black,NS
2006,219,1002645,M,Black,F,Black,NS
2006,219,1002645,M,Black,F,Black,NS
2006,219,1002645,M,Black,F,Black,NS
2006,219,1002645,M,Black,F,Black,NS
2006,65,1002646,M,White,M,Black,NS
2006,65,1002646,M,White,M,Black,NS
2006,65,1002646,M,Hispanic,M,Black,NS
2006,65,1002646,M,Hispanic,M,Black,NS
2006,65,1002646,M,Hispanic,M,Black,NS
2006,65,1002646,M,Hispanic,M,Black,NS
2007,132,1002649,F,Black,F,Hispanic,SU
2007,132,1002649,F,Black,F,Hispanic,SU
2006,261,1002658,M,Black,M,White,SU
2006,261,1002658,M,Black,M,White,SU
2006,261,1002658,M,White,M,White,SU
2006,261,1002658,M,White,M,White,SU
2006,261,1002658,M,Black,M,White,SU
2006,261,1002658,M,Black,M,White,SU
2007,270,1002659,M,Hispanic,M,Black,NS
2007,270,1002659,M,Hispanic,M,Black,NS
2007,270,1002659,M,Hispanic,M,Black,NS
2007,270,1002659,M,Hispanic,M,Black,NS
2007,154,1002697,M,White,M,Hispanic,NS
2007,154,1002697,M,White,M,Hispanic,NS
2007,102,1002708,M,White,M,Black,NS
2007,235,1002715,M,Hispanic,M,Black,NS
2007,235,1002715,M,Hispanic,M,Black,NS
2007,145,1002733,M,Black,M,Black,NS
2007,145,1002733,M,Black,M,Black,NS
2007,138,1002787,M,White,F,White,NS
2007,138,1002787,M,White,F,White,NS
2007,138,1002787,M,White,F,White,NS
2007,255,1002833,M,Black,M,White,NS
2007,255,1002833,M,Black,M,White,NS
2006,51,1002841,F,White,F,White,NS
2006,51,1002841,F,White,F,White,NS
2006,51,1002841,M,White,F,White,NS
2006,51,1002841,M,White,F,White,NS
2006,245,1002925,M,Black,F,Black,SU
2007,197,1002945,M,White,M,White,SU
2007,197,1002945,M,White,M,White,SU
2007,261,1002973,F,Black,M,Black,SU
2007,261,1002973,F,Black,M,Black,SU
2007,165,1002981,F,Hispanic,F,White,NS
2007,165,1002981,F,Hispanic,F,White,NS
2007,165,1002981,F,Hispanic,F,White,NS
2007,224,1002991,M,White,M,Black,NS
2007,276,1003036,M,White,F,Black,NS
2007,276,1003036,M,White,F,Black,NS
2007,202,1003051,M,Black,F,Hispanic,SU
2007,202,1003051,M,Black,M,Hispanic,SU
2007,202,1003051,M,Black,M,Hispanic,SU
2007,202,1003051,M,Black,M,Hispanic,SU
